App Name,App ID,App Version,Install Result,Launch Result,Comment
HopSkipDrive CareDriver,com.hopskipdrive.driver ,6.5.0 ,PASS ,PASS ,
FreePrints Gifts,com.planetart.fpgifts.ww ,72.4,PASS ,PASS ,
Slots Era - Jackpot Slots Game,com.murka.slotsera ,2.52.0 ,PASS ,PASS ,
Life Dream: Build Dream Home,com.life.dream ,1.0.17 ,PASS ,PASS ,
ReCove: Photo - File Recovery,com.restorefile.filerecovery.photorecovery ,1.2.1 ,PASS ,PASS ,
Mergest Kingdom: Merge game,com.cleverapps.mergecraft ,1.426.6 ,PASS ,PASS ,
National General,com.natgen.d2cplatform.ngic ,1.90.577 ,PASS ,PASS ,
Legendary Hero Slots - Casino,casino.legendary.cash.slots.android ,1.36,PASS ,PASS ,
Terminal Master - Bus Tycoon,com.dlitegames.terminalmaster ,1.28.0 ,PASS ,PASS ,
MaxPreps: High School Sports,com.maxpreps.mpscoreboard ,5.4.0-Prod-250312 ,PASS ,PASS ,
Backpack Hero: Merge Weapon,com.ig.weapon.backpack ,NA ,FAIL ,NA ,Installation Failed
RAM,com.fca.myconnect.ram.nafta ,1.98.1 ,PASS ,PASS ,
Chumba Casino Lite,co.vgw.chumbalite ,1.15.84 ,PASS ,PASS ,
Pocket Bots: Battle Robots,com.hsa.games.pocketbots ,2.4.1 ,PASS ,PASS ,
Supremacy 1914 - WW1 Strategy,com.bytro.supremacy1914 ,0.202,PASS ,PASS ,
GoreBox,com.F2Games.GBDE ,NA ,FAIL ,NA ,Not compatible with this version
Screw Blast: Unscrew Puzzle 3D,screw.pin.out.sort.puzzle.games ,1.18,PASS ,PASS ,
Solitaire Monster-Dragon,com.width.variable.ticket.videos ,1.0.2 ,PASS ,PASS ,
Songsterr Guitar Tabs & Chords,com.songsterr ,NA ,FAIL ,NA ,Failed to update app
EVgo - Fast EV Charging,com.driivz.mobile.android.evgo.driver ,NA ,FAIL ,NA ,Failed to update app
Android Ringtone Songs,com.bestapp.entertainment.ringsfree ,NA ,FAIL ,NA ,Failed to update app
HuntStand: GPS Maps & Tools,com.huntstand.core ,8.0.21 ,PASS ,PASS ,
RightNow Media,com.rightnowmedia.rightnowmedia ,3.10.3 ,PASS ,PASS ,
Zombie State: FPS Shooting,games.my.zombie.shooter ,2.3.1 ,PASS ,PASS ,
Melon Maker : Fruit Game,com.superbox.aos.suikagame ,NA ,FAIL ,NA ,Not compatible with this version
Mahjong Solitaire: Match Games,com.mahjong.solitaire.tile.pair.match ,1.1.8 ,PASS ,PASS ,
Solitaire,solitaire.mahjongmaker.collection.card.solitaire.klondike ,1.21.305 ,PASS ,PASS ,
QR Code Scanner & Scanner App,qrcodescanner.barcodescanner.qrscanner.qrcodereader ,1.5.5 ,PASS ,PASS ,
Tap Out - Take 3D Blocks Away,clear.tap.geometrydash.puzzle.away.clash.block.games ,1.4.70 ,PASS ,PASS ,
3D Goods Store: Sorting Games,com.matching.games.goods.sort.triple.puzzle ,1.0.9 ,PASS ,PASS ,
Quick Clean - Space Cleaner,com.spaceclean.quickcleaner ,1.0.3 ,PASS ,PASS ,
Hide Ball: Brain Teaser Games,com.hide.ball ,1.1.11 ,PASS ,PASS ,
Scentbird Monthly Perfume Box,com.scentbird ,3.47.0 ,PASS ,PASS ,
Pocket Casts - Podcast Player,au.com.shiftyjelly.pocketcasts ,7.84.2 ,PASS ,PASS ,
Word Cross - Crossword Puzzle,word.cross.connect.puzzle.games ,1.0.21 ,PASS ,PASS ,
Master Builder City Explore,com.craftman.building.craftworld.go ,2.0.3 ,PASS ,PASS ,
Remote For Samsung Smart TV,com.controlla.remoteapp ,1.25,PASS ,PASS ,
Fancy Hole,com.os.fancy.hole ,9.1.0 ,PASS ,PASS ,
Memory Color - Paint by Number,com.mintgames.memorycolor ,1.0.1.0 ,PASS ,PASS ,
Darts Gift Wonder,com.camera.stands.shell.remains ,1.0.2 ,PASS ,PASS ,
signNow: Sign & Fill PDF Docs,com.signnow.android ,9.2.0 ,PASS ,PASS ,
iGun Pro 2: Realistic Gun Sim,com.avidionmedia.iGun2 ,2.168,PASS ,PASS ,
Garden Joy: Design Game,com.scopely.gardenjoy ,1.40.39 ,PASS ,PASS ,
Slickdeals: Deals & Discounts,net.slickdeals.android ,5.55,PASS ,PASS ,
CocoFun - Funny Videos & Memes,com.icocofun.us.maga ,1.82.0 ,PASS ,PASS ,
Music Echo-Offline Music,com.fcmusicplayer.app ,1.2.5 ,PASS ,PASS ,
Berry Factory Tycoon,com.mysterytag.berryfactory ,0.8.8 ,PASS ,PASS ,
HoYoLAB,com.mihoyo.hoyolab ,3.8.0 ,PASS ,PASS ,
Clean It: Cleaning Games,com.lilyxgame.cleanit ,1.17.0 ,PASS ,PASS ,
AnyList: Grocery Shopping List,com.purplecover.anylist ,1.17.2 ,PASS ,PASS ,
Glorify | Prayer & Devotional,com.glorify.app ,2.109.0 ,PASS ,PASS ,
River game,com.rds.game.client ,5.20.0 ,PASS ,PASS ,
Number Merge Run : Shooting,com.kayac.numbermergerun ,0.2.0 ,PASS ,PASS ,
Perpay - Shop and Build Credit,com.perpay.mobile ,2.0.14 ,PASS ,PASS ,
Art of Puzzles?Jigsaw Pictures,com.zimad.art.puzzles ,2.17.3 ,PASS ,PASS ,
FlixSynapse,com.flixsynapse.synapse ,1.0.8 ,PASS ,PASS ,
Life Bible,com.tecarta.TecartaBible ,10.1.871 ,PASS ,PASS ,
Color Blocks 3D: Slide Puzzle,com.bonnie.colorblocks3d ,3.3.0 ,PASS ,PASS ,
Ball Sort Game - Color Puzzle,com.Zgame.BallSort ,3.2,PASS ,PASS ,
Dexcom Clarity,com.dexcom.clarity.mobile ,NA ,FAIL ,NA ,Not compatible with this version
MyVTech Baby Pro,com.cams.vtech.mvb.pro ,NA ,FAIL ,NA ,Not compatible with this version
Dovly: Grow your Credit Score,com.dovly.app ,NA ,FAIL ,NA ,Not compatible with this version
EndscopeTool,com.atomath.camera.neutral ,2.7.1 ,PASS ,PASS ,
Best Western To Go,com.bestwestern.android ,7.3.2 ,PASS ,PASS ,
Detective Difference: Spot Fun,com.find.spot.photo.hunt.differences.free.hidden ,1.0.4 ,PASS ,PASS ,
Welltory: Heart Rate Monitor,com.welltory.client.android ,4.20.0 ,PASS ,PASS ,
Super Slime - Black Hole Game,io.supercent.bigslimemanyslime ,18.0.0 ,PASS ,PASS ,
Padlet,com.wallwisher.Padlet ,215.7.0 ,PASS ,PASS ,
CSC GO Laundry,com.cscsw.cscgo ,NA ,FAIL ,NA ,Not compatible with this version
Angry Birds Journey,com.rovio.abcasual ,3.8.2 ,PASS ,PASS ,
Lyft Direct powered by Payfare,com.payfare.lyft ,2.1.2 ,PASS ,PASS ,
Bubble Pop: Wild Rescue,com.gimica.bubblepop ,1.1.5 ,PASS ,PASS ,
Stop 2 - Word Trivia Game,com.fanatee.stop2 ,1.5.0 ,PASS ,PASS ,
Spinner Merge,com.YoBroStudios.MergeSpinner ,8.9.0 ,PASS ,PASS ,
Doll Dress Up: Sweet Girl,com.bravestars.doll.dressup.princess.coloringgame ,1.20.0 ,PASS ,PASS ,
Home Flip: Crazy Jump Master,com.playnoob.homeflip ,1.99,PASS ,PASS ,
Paper Delivery Boy,com.hg.paperdeliveryboy ,1.27.0 ,PASS ,PASS ,
Universal TV Remote Control,roku.remote.control.tv.remotecontrol ,1.8.15 ,PASS ,PASS ,
18Birdies Golf GPS Rangefinder,com.squarevalley.i8birdies ,15.27.1 ,PASS ,PASS ,
Ava Finance,com.meetava.avaapp ,5.0.371 ,PASS ,PASS ,
Police Simulator: Police Games,com.gamepark.cop.simulator.police.games ,2.10.11 ,PASS ,PASS ,
Solitaire,solitaire.klondike.classic.patience.card.games ,1.2.3 ,PASS ,PASS ,
Super Antivirus - Clean Virus,com.anti.virus.security ,1.2.5 ,PASS ,PASS ,
Solitaire,games.conifer.card.solitaire.klondike.free ,16.7.3 ,PASS ,PASS ,
Fabletics,com.bento.fabletics ,1.103.0 ,PASS ,PASS ,
Spring Valley: Farm Game,com.playkot.adventure ,35,PASS ,PASS ,
Schlage Home,com.allegion.leopard ,6.0.1 ,PASS ,PASS ,
My Cruise: Idle ship Tycoon,com.big.my.cruise.ship ,1.6.5 ,PASS ,PASS ,
Resident Portal,com.psi.residentportal ,5.53.1 ,PASS ,PASS ,
Mini Basketball,com.miniclip.minibasketball ,1.6.13 ,PASS ,PASS ,
Jigsort Puzzles,com.gamincat.jigsort ,2.1,PASS ,PASS ,
Word Search Block Puzzle Game,com.word.block.puzzle.free.relax ,1.41.1 ,PASS ,PASS ,
Ghost Invasion: Idle Hunter,com.miniclip.ghostinvasion ,NA ,FAIL ,NA ,Not compatible with this version
My Epic: Skiing & Snowboarding,com.vailresorts.epicmix ,15.8.0 ,PASS ,PASS ,
Dozer Demolish: City Tear Down,com.EternalStudio.DozerDemolish ,0.3.7 ,PASS ,PASS ,
Masha and the Bear Pizza Maker,com.devgame.masha.and.bear.pizzeria.games ,1.6.4 ,PASS ,PASS ,
Mobile Phone Case Design & DIY,com.diy.phonecase.phonemaker ,1.3.0 ,PASS ,PASS ,
Stemz: AI Tool for Musicians,com.mwm.stems ,1.15.00 ,PASS ,PASS ,
"Solitaire, Classic Card Game",solitaire.klondike.classic.card.games ,1.18,PASS ,PASS ,
Candy Critters: Idle Merge,com.playsidestudios.candycritters ,0.14.4 ,PASS ,PASS ,
My Supermarket Journey,com.supermarket.journey ,1.0.12 ,PASS ,PASS ,
"Office Word Reader: PDF, DOCX",com.officedocument.word.docx.document.viewer ,302008,PASS ,PASS ,
Popsicle Stack,com.northerncoldgames.popsiclestack ,2.7.1 ,PASS ,PASS ,
Radio USA - Live Radio FM / AM,radio.usa ,4.0.31 ,PASS ,PASS ,
Nanit,com.nanit.baby ,4.24.0 ,PASS ,PASS ,
littlelf smart,com.littlelf.smarthome ,1.4.4 ,PASS ,PASS ,
She Fitness,com.female.inspire.workout.shefitness ,2.3.0 ,PASS ,PASS ,
Hawaiian Airlines,com.hawaiianairlines.app ,NA ,FAIL ,NA ,Not compatible with this version
Providence,providence.nassau.mobile.providencehealth ,9.10.0 ,PASS ,PASS ,
myColorado,com.soc.mycolorado ,NA ,FAIL ,NA ,Not compatible with this version
Official NY Lottery,air.com.eprize.nylottery.app.NYLotteryApp ,NA ,FAIL ,NA ,Not compatible with this version
Boseani,com.bosani.bos ,1.1.9 ,PASS ,PASS ,
Hexa Stack: Sorting Puzzle,com.fc.hexa.sort.color.sorting.brain.puzzle ,0.7.101 ,PASS ,PASS ,
"Solitaire, Klondike Card Games",com.solitaire.daily.challenge.card.game ,1.1.110 ,PASS ,PASS ,
Word Search!,com.word.search.find.puzzle ,1.1.68 ,PASS ,PASS ,
Lucky Defense,com.percent.aos.luckydefense ,1.5.5 ,PASS ,PASS ,
Backpack Brawl — Hero Battles,com.rapidfiregames.backpackbrawl ,0.33.1 ,PASS ,PASS ,
Pop Color - Paint by number,com.pop.happy.art.paint.by.number.coloring.game ,2.0.2 ,PASS ,PASS ,
Gin Rummy - Classic Card Game,com.blackout.gin ,1.25,PASS ,PASS ,
Sherwin-Williams Color Expert™,com.sherwin.diy ,1.8.0-release-1.8.0-5796 ,PASS ,FAIL ,Launch Failed
Cribbage - Card Game,cribbage.card.game.classic.board.offline.multiplayer.poker.dice.score ,1.9,PASS ,PASS ,
Outlets Rush,com.corestudios.storemanagementidle ,1.58.0 ,PASS ,PASS ,
Dribble Hoops,com.wildbeep.dribblehoops ,3.9,PASS ,PASS ,
Emoticon Arrow Shoot,com.emoji.shoot.arrow.puzzle.game ,1.0.2 ,PASS ,PASS ,
Merge Sweets,com.spcomes.emerge ,16.1,PASS ,PASS ,
Mahjong Voyage: Tile Matching,com.playvalve.mahjong ,1.4.0 ,PASS ,PASS ,
Bilt Rewards,com.biltrewards.bilt ,4.49.5 ,PASS ,PASS ,
Cash Hoard Slots-Casino slots!,com.jackpot.fever.slots.android ,2.3.11 ,PASS ,PASS ,
"Gallery - Photo Gallery, Album",gallery.photogallery.pictures.vault.album ,NA ,FAIL ,NA ,Not compatible with this version
My Doctor Online (NCAL Only),org.kp.tpmg.preventivecare ,8.8.1 ,PASS ,PASS ,
"KCL: Coupons, Deals, Discounts",com.thekrazycouponlady.kcl ,2025.3.3 ,PASS ,PASS ,
Bass Pro Shops,com.basspro.bassprocommerce ,NA ,FAIL ,NA ,Not compatible with this version
Bubble Boxes - Matching Games,com.bubbleboxes.match3d ,1.4.26 ,PASS ,PASS ,
Coffee Meets Bagel: Dating App,io.cmbus.app ,NA ,FAIL ,NA ,Not compatible with this version
America First Mobile Banking,com.afcu.mobilebanking ,NA ,FAIL ,NA ,Not compatible with this version
Simple Alarm Clock,ar.com.basejuegos.simplealarm ,8.6.6 ,PASS ,PASS ,
Remote for LG TV Smart Control,com.controlla.lgremoteapp ,3.1,PASS ,PASS ,
NIIMBOT,com.gengcon.android.jccloudprinter ,NA ,FAIL ,NA ,Not compatible with this version
Chuck E. Cheese,com.chuckecheese.app ,2.4,PASS ,PASS ,
HerBible--Verses&Prayer,com.onunhen.bible ,1.2.8 ,PASS ,PASS ,
Breeze Airways,com.flybreeze.booking ,NA ,FAIL ,NA ,Not compatible with this version
Drama Pops - Reel Shorts TV,com.deepvision.shortdrama ,2.1.3 ,PASS ,PASS ,
Pikmin Bloom,com.nianticlabs.pikmin ,NA ,FAIL ,NA ,Not compatible with this version
Scratch Card Go,com.megarewards.scratchcardgo ,1.3.1 ,PASS ,PASS ,
Greyhound: Buy Bus Tickets,com.greyhound.mobile.consumer ,9.52.1 ,PASS ,PASS ,
Word Serenity: Fun Word Search,com.histudiogames.wordserenityg ,4.3.1 ,PASS ,PASS ,
My Verizon For Business,com.vzbusiness ,5.14.0 ,PASS ,PASS ,
Aspire Account Center,com.atlanticus.aspire ,4.22.45-5137 ,PASS ,PASS ,
Merge Archers: Bow and Arrow,merge.archers ,1.7.4 ,PASS ,PASS ,
Fancy Color - Paint By Number,com.mintgames.fancycolorpro ,1.7.1.6 ,PASS ,PASS ,
Gown Color by Number Book,com.gown.happy.paint.by.number.coloring.game ,2.0.2 ,PASS ,PASS ,
Freecash: Earn Money & Rewards,com.freecash.app2 ,1.48,PASS ,PASS ,
Frndly TV: Live TV & Movies.,com.frndlytv ,2.2,PASS ,PASS ,
Screw Match: ASMR Blast,com.bestplaygame.screwmatch ,1.0.20 ,PASS ,PASS ,
Payactiv,com.ProActMobile ,NA ,FAIL ,NA ,Not compatible with this version
Trap Master - Squish Enemies,com.gergedan.trapgame ,1.4.6 ,PASS ,PASS ,
Tug Table,bcom.rrdianshiase.table ,2.22.34 ,PASS ,PASS ,
"Revolut: Spend, Save, Trade",com.revolut.revolut ,10.70.1 ,PASS ,PASS ,
Meme Soundboard 2025 Ultimate,me.eladga.memesoundboard ,2.0.25 ,PASS ,PASS ,
ABC News: Breaking News Live,com.abc.abcnews ,8.61.0 ,PASS ,PASS ,
Cute AI - Immersive Chat,io.kodular.bayeinyass253.cute ,2.2.9 ,PASS ,PASS ,
Great Wolf Lodge,com.greatwolf.app ,4.6.0 ,PASS ,PASS ,
Mint Solitaire,com.mintgames.ace.solitaire ,1.0.6 ,PASS ,PASS ,
Electrify America,com.ea.evowner ,7.20.1 ,PASS ,PASS ,
Screw Snap: Nuts & Bolts Jam,com.sohi.screw.gp ,1.6.9 ,PASS ,PASS ,
HeritCoin: AI Identify Coins,com.weipaitang.coin ,3.3.7 ,PASS ,PASS ,
Sandbox: Powder Alchemy,com.sandbox.powder.alchemy ,2.1.11 ,PASS ,PASS ,
File Recovery Plus,com.filerecovery.plus ,1.1.5 ,PASS ,PASS ,
Life Time Digital,com.lifetimefitness.interests.fitness ,2025.3.21 ,PASS ,PASS ,
Feet & Inch Construction Calc,evanwinograd.archcalc ,7.15.6 ,PASS ,PASS ,
Sekai: Roleplay Your Own Story,chat.sekai.app ,1.18.2 ,PASS ,PASS ,
Hollywood Casino - Real Money,com.pennentertainment.hc ,25.6.0 ,PASS ,PASS ,
HeyCash: Surveys for Money,com.heycash.surveys.earn.money ,1.2.33 ,PASS ,PASS ,
Jetpack Master : Flying Action,com.kayac.JetpackMaster ,75,PASS ,PASS ,
Dancing Dress - Fashion Girl,com.dress.skirt.run.dancing.hop.game.beat.piano.hair ,1.7.9 ,PASS ,PASS ,
War Regions - Tactical Game,games.war.regions ,1.9.0 ,PASS ,PASS ,
Prison Blox: Survival Master,com.prison.run.master.survival.challenge ,0.12,PASS ,PASS ,
Find Your Phone By Clap,claptofind.claptofindmyphone.phonefinderpro ,3.1,PASS ,PASS ,
Craft World - Building Craft,com.mine.crazy.auto.dragon.maxi ,1.20.0.009 ,PASS ,PASS ,
The President,com.BeautifullyMadeGames.ThePresident ,4.4.3.6 ,PASS ,PASS ,
Everything AA,com.bigbook3 ,3.73,PASS ,PASS ,
Doll Repair - Doll Makeover,diy.asmr.simulator.paper.doll.games.makeover.maker ,1.5101,PASS ,PASS ,
Home AI - AI Interior Design,interior.home.design.ai ,1.3.10 ,PASS ,PASS ,
FINAL FANTASY VII EVER CRISIS,com.square_enix.android_googleplay.ff7ecww ,NA ,FAIL ,NA ,Not compatible with this version
Balance: Meditation & Sleep,com.elevatelabs.geonosis ,1.167.1 ,PASS ,PASS ,
My Optimum,com.optimum.cma.prod ,NA ,FAIL ,NA ,Not compatible with this version
Airborne Attack,com.cassette.airborneattack ,2.1,PASS ,PASS ,
E?S Fitness,com.netpulse.mobile.eosfitness ,4.24,PASS ,PASS ,
Bike Race: Racing Game,com.dino.moto.race.master ,1.143,PASS ,PASS ,
Fortiva Account Center,com.atlanticus.fortivaols ,4.22.45-5137 ,PASS ,PASS ,
Prison Survival: Tap Challenge,com.higame.par.master.challenge ,0.11,PASS ,PASS ,
Brightspace Pulse,com.d2l.brightspace.student.android ,2.2503.1.1002890 ,PASS ,PASS ,
PokerGaga: Texas Holdem Live,com.zcmxd.pokergaga ,NA ,FAIL ,NA ,Not compatible with this version
Planet Crusher,com.gryphongames.planetcrusher ,0.0.15.2 ,PASS ,PASS ,
Sonic CD Classic,com.sega.soniccd.classic ,3.8.1 ,PASS ,PASS ,
World War: Army Battle FPS 3D,com.horus.beach.head ,0.1.9.5 ,PASS ,PASS ,
UpFoto - AI Photo Enhancer,ai.photo.enhancer.photoclear ,1.3.1.89 ,PASS ,PASS ,
Epic War,com.xxzhz.tlad.nasa ,1.3.81 ,PASS ,PASS ,
Pick 'n Save,com.picknsave.mobile ,80.3,PASS ,PASS ,
Bingo Classic - Bingo Games,com.alpg.bingo ,5.7.5 ,PASS ,PASS ,
WellSky Personal Care,com.clearcare.clearcareconnect ,3.3.1 ,PASS ,PASS ,
Pixel Craft City,com.citybuilder.pixelcraft ,120011-public ,PASS ,PASS ,
Circle,so.circle.circle ,3.11.0 ,PASS ,PASS ,
Farmington – Farm game,ugo.com.play.free.farmington ,NA ,FAIL ,NA ,Not compatible with this version
iCam365,com.tange365.icam365 ,NA ,FAIL ,NA ,Not compatible with this version
Color ASMR: Painting Book,com.jura.coloring.page ,1.1,PASS ,PASS ,
Raptor Evolution,com.raptor.evolution ,1.0.12 ,PASS ,PASS ,
DOP 4: Draw One Part,com.playstrom.dop4 ,1.1.33 ,PASS ,PASS ,
Once: Find your Perfect Match,com.udates ,NA ,FAIL ,NA ,Not compatible with this version
Joist Invoices for Contractors,com.joistapp.android.joist ,NA ,FAIL ,NA ,Not compatible with this version
Clover: Perks and Order Ahead,com.getperka.android ,5.5.0 ,PASS ,PASS ,
Bus Mania - Car Parking Jam,com.together.CrazyBus ,1.0.42 ,PASS ,PASS ,
Line Race: Police Pursuit,car.line.race ,1.9.1 ,PASS ,PASS ,
Tom Thumb Deals & Delivery,com.safeway.client.android.tomthumb ,NA ,FAIL ,NA ,Not compatible with this version
Waymo One,com.waymo.carapp ,25031703-738961763 ,PASS ,PASS ,
Meme Hunters: Hide & Seek,com.CreaTeamMobile.NextbotsinBackrooms ,2.7.3 ,PASS ,PASS ,
Cleaner Antivirus VPN Cleaner,antivirus.virus.cleaner.clean.vpn.booster ,2.9.2 ,PASS ,PASS ,
Cuballama has it all,com.touwolf.cllappmovil ,19.3.1 ,PASS ,PASS ,
AI Dungeon,com.aidungeon ,1.2.92 ,PASS ,PASS ,
Runaway Boy: House Escape,com.runaway.boy.house.escape ,0.3.7 ,PASS ,PASS ,
Tactacam REVEAL,com.tactacam.reveal ,5.0.0 ,PASS ,PASS ,
Paper War,com.firestudios.paperwar ,24,PASS ,PASS ,
Real Coaster: Idle Game,com.raventurn.realcoaster ,NA ,FAIL ,NA ,Not compatible with this version
My Mini Mart,com.KisekiGames.smart ,1.85.04 ,PASS ,PASS ,
Bible Verse Puzzle,com.econogames.bible.versepuzzle.gp ,1.5.0 ,PASS ,PASS ,
Ascension | Bible & Catechism,com.ascension.app ,1.14.16 ,PASS ,PASS ,
EasyScan Launcher,com.qrlanucher.qrcode.qr999 ,NA ,FAIL ,NA ,Not compatible with this version
Slime Eats All,com.ig.all.in.slime ,2.11.1 ,PASS ,PASS ,
Archery Bastions: Castle War,com.bastion.archers ,0.4.9 ,PASS ,PASS ,
Rescue Cop: Shooting Game,studio.tg.rescue.cop ,5.3.26 ,PASS ,PASS ,
Stride: Mileage & Tax Tracker,com.stridehealth.drive ,25.3.0 ,PASS ,PASS ,
Merkury Smart,com.merkury.geeni ,NA ,FAIL ,NA ,Not compatible with this version
Boat Browser,com.boatip.browser ,1.3.3.1007 ,PASS ,FAIL ,Launch Failed
Zen Life: Tile Match Games,com.unicostudio.tilematch ,3.253,PASS ,PASS ,
inKind,com.inkind.inkind ,6.26.6 ,PASS ,PASS ,
BlueDriver OBD2 Scan Tool,com.lemurmonitors.bluedriver ,7.14.5 ,PASS ,PASS ,
Farming Simulator 18,com.giantssoftware.fs18.google ,1.5.0.0 - Google - OES3 ,PASS ,PASS ,
Farmers Insurance Inc.,com.farmers.ifarmers ,NA ,FAIL ,NA ,Not compatible with this version
Kissing Now : Just Match!,com.kayac.KissingNow ,53,PASS ,PASS ,
Rite Aid Pharmacy,com.riteaid.android ,NA ,FAIL ,NA ,Not compatible with this version
MuseScore: sheet music,com.musescore.playerlite ,2.13.60 ,PASS ,PASS ,
TaxDome Client Portal,com.taxdome ,3.11.1 ,PASS ,PASS ,
Suzy's Restaurant,com.corestudiso.suzyrest ,7.0.0 ,PASS ,PASS ,
Harris Teeter,com.harristeeter.htmobile ,80.3,PASS ,PASS ,
Spot the Difference: Find out!,spot.hidden.difference ,1.98,PASS ,PASS ,
Wordzee! - Social Word Game,se.maginteractive.wordzee ,1.235.0 ,PASS ,PASS ,
Chess Universe: Play Online,com.kingsofgames.chessuniverse ,1.22.2 ,PASS ,PASS ,
Breaking News - Live Headlines,com.news.app.global ,11.6.2254.71256 ,PASS ,PASS ,
The Ink Shop - Tattoo Art ASMR,tatto.the.ink.store.shop.art.asmr ,1.2.2 ,PASS ,PASS ,
Ultimate Cleaner Pro,com.ultimate.cleanerpro.ucp ,1.2.9 ,PASS ,PASS ,
MyHealthONE,com.hcahealthcare.mhom ,1.5.5 ,PASS ,PASS ,
Smart TV Remote for Samsung TV,com.tvcast.smartthings ,2.2.21 ,PASS ,PASS ,
Vivid Color Paint By Number,com.art.pixel.vivid.games.paint.color.by.numbers ,1.2.3 ,PASS ,PASS ,
Zombie Gunship Survival,com.flaregames.zgs ,1.7.21 ,PASS ,PASS ,
Hannaford,com.hannaford.mobile ,3.3.0 ,PASS ,PASS ,
Block Puzzle Sudoku,com.gafv.puzzle.game.classic.blockpuzzle.wood ,1.7.5 ,PASS ,PASS ,
Gridwise: Gig-Driver Assistant,com.gridwise.app ,3.67.1 ,PASS ,PASS ,
Word Solitaire-Unscramble Puz,com.wordsolitaire.unscramble.word.card.game ,1.48.2 ,PASS ,PASS ,
Shopping List - Simple & Easy,com.icedblueberry.shoppinglisteasy ,3.03,PASS ,PASS ,
SleepTracker: Record & Improve,com.healthapplines.sleeprecord.tracker ,NA ,FAIL ,NA ,Not compatible with this version
BJ’s Restaurants,com.photon.android.bjsrestaurant ,NA ,FAIL ,NA ,Not compatible with this version
Spades Pop - Classic Card Game,com.wildcard.spadespop ,1.10.1 ,PASS ,PASS ,
Univision Now: Live TV,com.univision.univisionnow ,13.1165,PASS ,PASS ,
GizmoHub,com.vzw.gizmopal ,9.0.2.147 ,PASS ,PASS ,
Euchre 3D Card Game Online,com.astarsoftware.euchre ,5.55,PASS ,PASS ,
Match Jong - Zen Tile Puzzle,com.sophungamesltd.orientile ,2.9.0 ,PASS ,PASS ,
Super Loop,com.pooppa.superloop ,0.34.0 ,PASS ,PASS ,
Phomemo,com.quyin.phomemo ,3.5.2 ,PASS ,PASS ,
Topgolf,com.topgolf.mobile ,3.89.0 ,PASS ,PASS ,
Vegas Craps by Pokerist,com.kamagames.craps ,67.47.0 ,PASS ,PASS ,
TUDN: TU Deportes Network,com.july.univision ,20.0.3 ,PASS ,PASS ,
Star Stable Online,com.starstable.ssom ,1.264675.0 ,PASS ,PASS ,
LandGlide: GPS Property Finder,com.reportallusa.landglide ,5.1.2 ,PASS ,PASS ,
Bakery Stack: Cooking Games,com.fcg.bakery.stack.maker.game ,0.6.5 ,PASS ,PASS ,
Mercedes-Benz (USA/CA),com.mbusa.mmusa.android ,NA ,FAIL ,NA ,Not compatible with this version
Universal TV Remote Control,sensustech.universal.tv.remote.control ,1.7.0 ,PASS ,PASS ,
Spades Masters - Card Game,com.yallaplay.spadesmasters ,NA ,FAIL ,NA ,Not compatible with this version
CloudLibrary,com.txtr.android.mmm ,5.10.3.1 ,PASS ,PASS ,
rmResident,com.rentmanager.rmResident ,1.4,PASS ,PASS ,
Honor of Kings,com.levelinfinite.sgameGlobal ,10.3.1.5 ,PASS ,PASS ,
Document Reader - PDF Reader,com.office.decumentreader.lincode ,1.1.0 ,PASS ,PASS ,
Walkers Attack,com.homiebearstudio.walkersattack ,1.14.0 ,PASS ,PASS ,
Rooms To Go,com.roomstogo.dealstogo ,8.0.1 ,PASS ,PASS ,
Starry Night Bingo,com.set.starry.plain ,1.0.3 ,PASS ,PASS ,
U.S. Bank ReliaCard,com.mobileapp.android.relia ,7.1.37 ,PASS ,PASS ,
Bally Bet Sportsbook & Casino,com.gamesys.ballycasino ,14.2.0 ,PASS ,PASS ,
RxLocal,com.newtechsys.rxlocalmobile ,5.4.50 ,PASS ,FAIL ,Launch Failed
Peek a Phone - Detective Game,com.peekaphone.app ,81,PASS ,PASS ,
Draw Action: Freestyle Fight,com.kayac.DrawFight ,2.5.0 ,PASS ,PASS ,
The Official MTA App,info.mta.mymta ,3.16.0 ,PASS ,PASS ,
Fable: Books & TV,co.fable.fable ,0.212.19797 ,PASS ,FAIL ,Launch Failed
Oticon Companion,com.oticon.app ,1.5.0 ,PASS ,PASS ,
HealtheLife,com.cerner.iris.play ,102.0.30 ,PASS ,PASS ,
Infinite Craft by Neal,fun.neal.infinite.craft ,12,PASS ,PASS ,
"Dark, Horror Color by Number",com.paint.by.number.pixel.art.coloring.pages ,1.0.212 ,PASS ,PASS ,
Puppetman Off-Road,com.kayac.PuppetmanOffRoad ,45,PASS ,PASS ,
Zelivonic Max,com.theartvis.suracheck ,1.1.4 ,PASS ,PASS ,
MacroPoint for Truckers,com.macropoint.application ,24.11.14 ,PASS ,PASS ,
Domino! Multiplayer Dominoes,com.flyclops.domino.android ,102.2.3 ,PASS ,PASS ,
Screw Frenzy: ASMR Home,com.digitalkingdom.screwfrenzy ,1.0.25 ,PASS ,PASS ,
Money Bingo-Huge Real Cash Out,com.MoneyBingo.LuckyRewards.CashGame.BigWinner ,2.7.6 ,PASS ,PASS ,
Ventra,com.ventrachicago.riderapp ,2.2.10 ,PASS ,PASS ,
